SK_ID_CURR,TARGET
100745,0.495806534233956
100747,0.6011403779333266
100751,0.7784915664121785
100752,0.4230054323806276
100753,0.7642277740279719
100754,0.8014507640478693
100760,0.41792745848803114
100762,0.574268038717433
100763,0.34742502372581
100765,0.28574307087537004
100770,0.6058339512859708
100772,0.31061478991238506
100777,0.3845088262971846
100791,0.23135305047496446
100792,0.2019757504410048
100797,0.24934029082369077
100823,0.3763604270897356
100826,0.431198660979249
100830,0.2557396087659915
100836,0.8342262908613334
100872,0.25422796073775156
100910,0.4598599182064062
100913,0.6700704776674529
100918,0.46298868626894457
100931,0.3148846995984966
100952,0.48082849088197543
100953,0.2882864373162639
100965,0.6944502876092574
100970,0.2928525307869896
100982,0.5846923764756237
100983,0.49465155345616546
100984,0.4993798651953338
100987,0.4217702100747693
100997,0.36703087984220784
100998,0.5441975817152984
101002,0.6431947387353228
101005,0.8141033138704088
101008,0.612589523855994
101020,0.4569349644125039
101021,0.40733155851458447
101024,0.41430325267684576
101025,0.6569179206335346
101026,0.3486778988859768
101031,0.30682927812967437
101041,0.32859165150138825
101051,0.22893941483164992
101055,0.49331826106691573
101056,0.8106985505488771
101057,0.41668337428446783
101064,0.3209283904826151
101079,0.6338122363791943
101087,0.43140091004269293
101090,0.22225376909916378
101092,0.513405233288624
101097,0.5018450933958097
101099,0.2074672094020677
101107,0.3543960757439818
101118,0.3791121681050866
101125,0.530293953391729
101126,0.2645108992908831
101128,0.26351468548418755
101136,0.643042091703318
101140,0.683874350352495
101149,0.5773037066105965
101160,0.41988341180186023
101169,0.6774087948097715
101181,0.3000978179571608
101186,0.17751451337825905
101190,0.527491925832385
101193,0.6046266968092264
101194,0.5713354848074336
101198,0.713144379422789
101200,0.4034841469484037
101204,0.23406898567325107
101211,0.40896375271284685
101213,0.450409511306169
101223,0.4097219465983851
101225,0.423668211637238
101237,0.4488789729565549
101243,0.4708024490533657
101244,0.6521693228360345
101258,0.28598447137698885
101259,0.6958786445260775
101268,0.6812219565916379
101269,0.18713245465722478
101271,0.6541785232034326
101279,0.44131388289079276
101281,0.5844361273615987
101287,0.38234221036418187
101292,0.25872273748083113
101294,0.4376231182001969
101296,0.3843664511398513
101297,0.26968514136905897
101299,0.6002961848685182
101301,0.3260124314147698
101305,0.42997321304905906
101308,0.4100757683258018
101318,0.2186840967059399
101327,0.8571864653136892
101329,0.42896668716884506
101332,0.30420269208052125
101337,0.35418855666543186
101343,0.29642090580744423
101345,0.25712219851469986
101346,0.1419992716925323
101353,0.16643186580419647
101354,0.5892716335721171
101355,0.8449200261378851
101356,0.2959536757610017
101362,0.6174938829319281
101363,0.8290837515186307
101365,0.30530919149124036
101366,0.46878680469061595
101367,0.7312215079987043
101368,0.2156886204310301
101374,0.6913899494215016
101380,0.15790354764756717
101383,0.24341590913855937
101398,0.29279902882066705
101399,0.7857775717921255
101401,0.6669090172571158
101412,0.5110117699842832
101426,0.31821183560286936
101427,0.9111877073426891
101428,0.6795421081114681
101429,0.6535485121855118
101434,0.3301854640123792
101440,0.48473823162413815
101448,0.424700943888093
101449,0.541460003804343
101465,0.4048772891567858
101467,0.23777989072628367
101472,0.635876526808158
101478,0.7609125562039658
101497,0.40598737900416565
101504,0.7123556829108832
101547,0.2555566229431014
101548,0.3721839116021514
101555,0.5833070432001238
101570,0.3275801911339135
101572,0.5002445584938482
101578,0.25382009269937805
101580,0.6493600333854039
101588,0.6196581105764155
101602,0.17713579602095827
101610,0.549144517594319
101614,0.4654501436091056
101616,0.422903583863641
101643,0.4757974848462354
101644,0.2983071093402966
101649,0.6638629190992301
101650,0.42354931489762765
101665,0.1516098935414287
101667,0.4786193333249098
101669,0.30085060246396783
101674,0.4983276522856043
101675,0.35113608088154974
101678,0.5291226328719508
101682,0.5508705627163731
101686,0.4561007151772243
101697,0.6247749240933516
101700,0.7049721753658083
101711,0.3632885465878569
101714,0.32533477567934355
101715,0.7010006680546452
101728,0.3761366909598846
101732,0.3410511325894879
101757,0.6035894158214383
101758,0.5309753909484334
101759,0.3885709065397926
101762,0.2977100491545379
101764,0.39943781826609065
101780,0.8571164783988164
101784,0.293893844333649
101789,0.2702554020896316
101816,0.4410504515312094
101819,0.32958639217811936
101827,0.17597499562737565
101863,0.5668278863106615
101867,0.4077655369494977
101870,0.203302963128617
101873,0.6566367809857676
101878,0.617743968771101
101879,0.25515756119880334
101880,0.24754835678132736
101887,0.6545755944099725
101897,0.19282023200991094
101901,0.5653921995409622
101903,0.7951523890843822
101920,0.317336565371115
101921,0.364599938688399
101922,0.24652842198843358
101961,0.5614876655542748
101962,0.37928167814505004
101971,0.4333444446582647
101976,0.7413431525773742
102002,0.447766024908554
102005,0.2469972552319992
102007,0.9159119277410784
102017,0.159853075884042
102019,0.7541722985508521
102029,0.14520539117415923
102051,0.7493116217320959
102052,0.26583516369561655
102054,0.27793817676714877
102062,0.5311991550129813
102067,0.6434230168776591
102068,0.5120450637580255
102070,0.45102017956377094
102090,0.4963734078675114
102092,0.6296232089958892
102099,0.6431983626610753
102100,0.22808710289830392
102112,0.4279533719883274
102113,0.337991866708535
102122,0.656694176092667
102123,0.41248634594300476
102125,0.3228912013803043
102126,0.7458010000812288
102146,0.44151612153137654
102147,0.5326033638838518
102151,0.3432216500963299
102158,0.6346804018662431
102159,0.45745832127199665
102162,0.4793701917925161
102165,0.4947314126116126
102166,0.30093118746738684
102174,0.3218085382942067
102193,0.6981711402126924
102198,0.34519145922389366
102205,0.6414882141173789
102206,0.22723197004953877
102218,0.2865601890570718
102221,0.45902249809848805
102230,0.5260682500189978
102238,0.6234015163051442
102248,0.37375451317812064
102252,0.767809620956598
102259,0.30656964058427294
102262,0.6400431983874011
102273,0.3983393052781625
102286,0.674306898484105
102293,0.2606548979493994
102294,0.27314377502649034
102296,0.5282075727016652
102298,0.415466662647243
102303,0.29412391612874433
102309,0.32773071115196045
102315,0.47649743560790314
102340,0.2962235562725183
102342,0.5805226455550977
102344,0.46239767973495277
102346,0.49674336563584015
102347,0.2896341587149082
102374,0.3224934427775256
102380,0.2989602188702604
102387,0.3874101256218992
102393,0.41466236292044095
102403,0.3238312319317055
102413,0.40726132264149395
102414,0.172476758115198
102415,0.3368512483478122
102416,0.5778464831788679
102439,0.3452031937254933
102441,0.5110151555168398
102443,0.3226111841674076
102444,0.5372789474894285
102445,0.7327666216012759
102448,0.4524434688715368
102449,0.5161303924307886
102450,0.7036054150344786
102456,0.4899805032484983
102458,0.5776302260205535
102459,0.4768040279058451
102465,0.20817372622536698
102470,0.7150586943351298
102471,0.33072616088907836
102475,0.4814533592098917
102476,0.5596442364475757
102506,0.6794815564139101
102509,0.3932871430262688
102519,0.2495707380415233
102522,0.6021092923502912
102545,0.28194273507672474
102549,0.4396868759636922
102562,0.24100807414552597
102563,0.34576656580664367
102568,0.5817443250127758
102582,0.47934288151929194
102592,0.20280829431219385
102597,0.6327395618931356
102605,0.3930380868110055
102614,0.32799589017523767
102617,0.5164787798206217
102634,0.5225814768678028
102652,0.3677696118091371
102655,0.2855362806170081
102671,0.4578028617561978
102694,0.726263260761415
102701,0.3080001506371553
102703,0.18419227458886692
102704,0.22637660473523968
102713,0.15356194520748986
102720,0.6544428547401385
102731,0.3095063773681202
102733,0.4369604490810618
102749,0.24806180194259944
102755,0.32922005210586097
102763,0.2963051555698513
102770,0.37814334831784807
102772,0.6485907888334941
102799,0.7415860109954335
102838,0.22939517104084992
102854,0.34360429999485226
102862,0.5624594846961817
102863,0.2786867885681883
102867,0.2490952330978928
102868,0.23545856594915726
102878,0.5643683485715182
102887,0.5356720326809545
102898,0.7108540907480704
102904,0.5990699528450746
102912,0.4918350392106144
102919,0.19170401998368444
102927,0.5874490350345912
102932,0.3895729312276959
102933,0.7772585504774839
102935,0.26829458135492673
102958,0.4201280852947782
102969,0.6037788285608658
102971,0.16967360663975084
102975,0.28600585952103946
102979,0.43412988139147224
102982,0.24191138461305445
102987,0.7302505044271296
102989,0.6183181899573612
102995,0.4390845306095289
102996,0.23558931429270877
103000,0.3315622841313611
103001,0.495184167529981
103004,0.47570714437553363
103010,0.3772513112970779
103025,0.5831077471059335
103029,0.5483752407277491
103046,0.4468182841650873
103056,0.32109056818645837
103062,0.5538742076818097
103078,0.3608388975596297
103083,0.12694704348741817
103092,0.5279632433406101
103096,0.458513955663481
103097,0.7118410670673406
103102,0.6579687613147852
103112,0.6156017267827938
103132,0.37454801338142824
103144,0.51232985807114
103145,0.3689570280131735
103146,0.3533861693719588
103147,0.5963945725011724
103158,0.2099940216139996
103171,0.48225924675189075
103173,0.30842690666734995
103184,0.2748080219131512
103195,0.6194242397018119
103196,0.489029445934323
103206,0.22009691605407358
103230,0.6281733215937444
103231,0.8157633259163668
103232,0.22858174933697475
103239,0.5005670230745193
103240,0.5831872447683571
103243,0.39904807696544714
103252,0.5327313059354176
103258,0.51284383053307
103259,0.751845645590276
103279,0.342722165794866
103280,0.13263245793545297
103286,0.23480589557452164
103287,0.8871059752690263
103290,0.3033086524094433
103298,0.31997781019520705
103315,0.18283349672888763
103319,0.39757739986920393
103334,0.5373105456510402
103336,0.4999351922492257
103345,0.3408721740577303
103368,0.23418690419105004
103371,0.8217332561966385
103377,0.45943440204001884
103398,0.2349238785692434
103404,0.36467615195461434
103408,0.7000706493006893
103410,0.43023285331381755
103418,0.16311416656967265
103420,0.6941630584892053
103432,0.6131292282266988
103433,0.28813430430516046
103436,0.1921943657066838
103440,0.35167382436952865
103453,0.33331724158773407
103459,0.5431948462990153
103460,0.28475787104160505
103461,0.2971663866823458
103462,0.37722838620523075
103473,0.5598409976307445
103474,0.23274881916585466
103475,0.8179040389573612
103478,0.6902099172690633
103480,0.6630598145132182
103484,0.2744871789947776
103494,0.4930698666347886
103513,0.5865619289102582
103515,0.45238964770745277
103516,0.7986425264543195
103525,0.5890827371041475
103541,0.6998015285249932
103544,0.31004070510611786
103562,0.7868428191469965
103570,0.7972335579804241
103572,0.6015320447776273
103574,0.18248035834854276
103575,0.31246840722357555
103591,0.7116645692103941
103594,0.25776023953332067
103609,0.28973245515859825
103613,0.37076500133469603
103614,0.46250292657493
103615,0.3387099528778229
103624,0.4427466194156058
103625,0.7596771167043088
103628,0.724190942201364
103629,0.18434868184370815
103647,0.43323489440635077
103648,0.561985278477751
103651,0.49580421661176965
103658,0.3335749199400195
103668,0.44560856496249185
103669,0.4048876225910015
103676,0.46926341988455567
103682,0.3881786467673706
103683,0.2327815457076652
103689,0.2333413072626961
103725,0.40258696023289614
103733,0.7757192160972122
103744,0.15003692535417834
103762,0.46771812186714085
103771,0.7438166506553057
103773,0.14630861204606374
103783,0.5804770986138124
103784,0.4741494521919574
103808,0.24123753357154554
103812,0.45997470075735053
103813,0.48888748339434956
103814,0.2953837294812594
103818,0.7157214605749728
103824,0.3789631043954127
103828,0.2136749312996632
103830,0.8444851061674987
103840,0.247194607244852
103842,0.5722032160274734
103847,0.6620756067637253
103848,0.4670809454095278
103851,0.307750772095439
103854,0.7172827674848394
103857,0.7477742034461629
103861,0.12050610562963705
103862,0.5968435110166654
103865,0.5441665526515362
103870,0.1888506493763205
103876,0.3419270132253817
103891,0.8325101927388273
103908,0.357721153292575
103914,0.45157008166234575
103918,0.5506394946818622
103940,0.3077922151143056
103963,0.5611060573512111
103966,0.55990486357837
103971,0.5173190268861338
103980,0.44334074129343354
103984,0.5466526045155004
103985,0.4218787198632961
103998,0.8556598970846819
104019,0.209109634399838
104026,0.44369160312112477
104035,0.5340632614815569
104044,0.5259058091119407
104045,0.28314614107537406
104047,0.6174717635544611
104051,0.25358818128697547
104058,0.35782212420120507
104063,0.15749004441077435
104066,0.6176420175279839
104087,0.25740155888319377
104089,0.32719548386751957
104095,0.33565722100468276
104098,0.6736140608836219
104104,0.26328933115528025
104110,0.8977290176457463
104120,0.3347702320069695
104122,0.24519320584837329
104131,0.2815558195724063
104132,0.43275646179471977
104135,0.332692043487912
104136,0.29014816866767384
104149,0.4910353096351624
104150,0.2917730423310585
104156,0.7051971357688825
104165,0.5969854486835501
104175,0.30377385780233396
104179,0.4672235513468163
104184,0.5420293853357961
104206,0.23415949620661855
104216,0.7822718343452582
104230,0.4772538203657337
104257,0.23101522864718832
104272,0.3560813416137237
104273,0.5507665349451694
104278,0.2109687013713124
104294,0.563714216650879
104295,0.3809898802425304
104297,0.27819266408812166
104298,0.4027779347137124
104308,0.5344879428259675
104318,0.39608137995589093
104319,0.4324937295482013
104320,0.5150859256077819
104327,0.48541454507570697
104334,0.4286841620884452
104344,0.43459827710098253
104350,0.17550409597873043
104351,0.5737909016580656
104354,0.3678787483455771
104369,0.6991601041785235
104376,0.614827246242844
104381,0.3164425941134022
104384,0.4203427870604999
104391,0.353228261087515
104394,0.2539830814952684
104398,0.7443706429538941
104402,0.23864423061984594
104408,0.5104980590496103
104409,0.23597215570781818
104410,0.6787127538608398
104412,0.45680486599203346
104417,0.6680195171304617
104424,0.4743409224485261
104426,0.3367428901364349
104435,0.47839859978366495
104445,0.22728002698633315
104458,0.13279680877496075
104460,0.4067685354599354
104466,0.39636303554042046
104472,0.6290082560111505
104473,0.6733438530992267
104479,0.1469755011692919
104480,0.2565280787860319
104482,0.7269877829564142
104499,0.1628551966549196
104501,0.1628766104410546
104502,0.40462132263814093
104506,0.4723762939226604
104510,0.18382125514832687
104512,0.4262518349729146
104520,0.6780072934439364
104528,0.4169485680904063
104529,0.28475971450698057
104541,0.3423749830758448
104578,0.2200685830721998
104584,0.6268940063906909
104588,0.5951798589243639
104602,0.6830711426279037
104610,0.2006283751564772
104611,0.6685257050124002
104618,0.5979084142066283
104620,0.35525433646634963
104622,0.2381320979748322
104624,0.3007988466154666
104625,0.5179539796746276
104634,0.5374248286494311
104639,0.43138704962020064
104646,0.24231921130247538
104647,0.33274328160361794
104652,0.26444669732748266
104670,0.5752929534409822
104677,0.46515828631006756
104685,0.6005041166725675
104691,0.39261414241111336
104696,0.42936090732951515
104699,0.20290103167696572
104712,0.653503750865004
104714,0.4228806178127889
104717,0.34913878126942094
104718,0.1665896792886332
104740,0.3743284744944045
104741,0.3965723529701976
104743,0.1678401133878165
104744,0.36198836431134207
104747,0.66429090672521
104767,0.5199795861449106
104772,0.8725140401877456
104776,0.7791512334584604
104779,0.250543057755594
104814,0.1940277003572173
104815,0.4430344108281881
104830,0.5847106381247431
104831,0.6893373399441174
104833,0.6813396850306588
104839,0.3146998948463462
104840,0.40236617546682274
104860,0.5073558373305593
104861,0.4495441615137106
104866,0.44864601265562
104870,0.31097924554938267
104877,0.4103252992462875
104878,0.2437025525305357
104879,0.33446507731337666
104880,0.380469076288207
104899,0.4393763476709003
104906,0.4106533641294454
104907,0.5082094828358124
104913,0.48440163865525676
104916,0.4968455545172251
104921,0.3020452585281063
104930,0.36307321218773814
104931,0.8193622728946827
104936,0.3432933143857238
104937,0.4171074912974562
104942,0.23878413499000156
104943,0.2995616093745078
104969,0.48391216965351047
104972,0.7983370150829219
104988,0.6421967164421852
105013,0.26335524506015007
105015,0.29208497317644383
105019,0.41642585227022083
105027,0.364311562570883
105030,0.4868442064656721
105035,0.8043183345505439
105041,0.203125687397625
105051,0.5024525808091458
105056,0.3810588012808172
105067,0.9213556489014485
105071,0.6157666551806908
105072,0.30773901698793166
105074,0.7253232522023351
105091,0.40925735120393153
105101,0.325788686027317
105103,0.24820835508945022
105134,0.36879250802420765
105139,0.30072867801533415
105142,0.7415312061013954
105146,0.4116001737237102
105163,0.3854016385943629
105168,0.5569960376605179
105172,0.24376827211004717
105176,0.7842657875513789
105195,0.39177082832854343
105196,0.7507679853577962
105197,0.1314510012930879
105203,0.3294479689870051
105223,0.5941510245037182
105227,0.6186744153095193
105228,0.14648336304203022
105230,0.7110228765275803
105231,0.5688486407936159
105239,0.3282166383669904
105242,0.4992017800754857
105244,0.3557941495024018
105245,0.5535495571188052
105248,0.46033331332965516
105249,0.44774181926703804
105266,0.6765140249317854
105271,0.8013173876593506
105276,0.3748256406201537
105282,0.33077982559452473
105292,0.5382921423436879
105297,0.12542831102235527
105332,0.4221846403234971
105333,0.39966910655725296
105343,0.33046354170877357
105344,0.35785076726303405
105345,0.6934947543417502
105357,0.3813378165656474
105359,0.4748068478128249
105366,0.42682025783026356
105367,0.5550344671915503
105370,0.20317741023093405
105377,0.36789442490807067
105390,0.3566622549016602
105399,0.24534194315844413
105403,0.5350562537952649
105404,0.35172176216625417
105414,0.43476914974150294
105417,0.45646272769607016
105425,0.657353656563001
105452,0.534407704052102
105454,0.6034232440379564
105456,0.38308368734200604
105470,0.3930881734855612
105471,0.35705017485775076
105483,0.5236447803700781
105493,0.5532728664175894
105508,0.5997284630926878
105514,0.3692868911971332
105515,0.22806683292608593
105528,0.740142519725501
105529,0.28188817374738545
105531,0.4441616173126915
105532,0.4947984402485715
105558,0.187759093127368
105574,0.32636254701563655
105578,0.1410394727455792
105584,0.8061531143206558
105595,0.5332717334410662
105617,0.4485510622504742
105618,0.30109855254239654
105621,0.3874295844365959
105625,0.37925962245917405
105629,0.5392649104442632
105630,0.1750024924785227
105634,0.21269889361675834
105635,0.20605682893026064
105641,0.6398029703407289
105647,0.49856074162871583
105648,0.4391075495004324
105655,0.219942283308562
105657,0.2515278783946976
105672,0.46871373625353047
105678,0.5998522129197851
105682,0.3823725476978823
105691,0.34626221593046386
105692,0.30062472555558456
105706,0.47227839177887315
105712,0.44777904724744555
105720,0.29474549683518386
105734,0.18513996642258918
105735,0.2930794934327433
105736,0.5252409726090188
105737,0.2501097348954584
105738,0.669988400984191
105740,0.780514534094457
105744,0.307590962516613
105747,0.5237876498910663
105749,0.7563608572506624
105754,0.501177317051148
105758,0.32387053403513677
105760,0.37506813994313526
105767,0.6287813321248547
105784,0.6764722944918075
105791,0.35461382011279263
105802,0.4408629197777067
105807,0.7363934086736461
105809,0.22306054046351415
105816,0.3747113233157097
105817,0.25045012101987674
105824,0.5444265166758328
105832,0.596983399621952
105856,0.3339924527731869
105865,0.2812137618130397
105899,0.6592375403032514
105906,0.15909160957173285
105916,0.465122225637929
105923,0.45588456031796093
105937,0.5778818580034824
105965,0.19233704714585462
105966,0.6137896099072196
105968,0.39766544477739685
105973,0.2669859648618504
105976,0.6093003555417942
105978,0.38431758820998574
105979,0.35698862041597546
105991,0.2963084918747359
105998,0.5024652549385142
105999,0.348748486223774
106000,0.7265788005742263
106001,0.4775231300579799
106010,0.4680133231707934
106011,0.4011622652795715
106013,0.682923408689366
106015,0.2819711666686083
106026,0.12303228359876105
106032,0.4068603809760782
106035,0.7205326370705595
106040,0.40108589817697465
106041,0.6568477009978259
106044,0.21957932648433648
106053,0.8449628574096333
106054,0.1546951099325968
106065,0.6979228403814876
106081,0.3751231281606027
106083,0.4333447676836849
106087,0.24040062679704335
106090,0.5315318209526455
106101,0.20598981534509053
106102,0.39314230941545963
106109,0.6251620221016571
106116,0.5410727695645743
106150,0.15970978751738896
106155,0.7075738890844516
106166,0.24720795656462183
106176,0.573422942205914
106189,0.3205576109441083
106199,0.5546052636867401
106205,0.3539507377357835
106206,0.4594601624577267
106211,0.41243674708741784
106214,0.20830820289505006
106216,0.32463629545547873
106217,0.5076027773295984
106225,0.5002591363635276
106249,0.28160110347626843
106256,0.5851931510210493
106258,0.427280221811576
106261,0.3772082323643736
106262,0.7229862999450194
106264,0.21157671922189547
106271,0.3579264446672024
106276,0.2646516864498293
106277,0.6228557696143245
106286,0.6187676684319663
106293,0.27178981243457506
106295,0.5594814156711743
106296,0.3840550254954656
106297,0.6555882629124506
106298,0.2986235549549396
106311,0.30241474404931634
106314,0.4721930411231728
106320,0.5231871623797626
106334,0.595411707169346
106346,0.7151187784123486
106347,0.28755227943535594
106349,0.4022600850418393
106354,0.30392157790439933
106360,0.25077726874375483
106373,0.6875106967404955
106377,0.5273247623985506
106386,0.7125498786661519
106387,0.3756990728435187
106391,0.12181995002948885
106401,0.6425629763504371
106411,0.5877035665432366
106413,0.8341170261658194
106426,0.5140014859555697
106427,0.36891028047742913
106428,0.5629441219501042
106434,0.4261967761581445
106438,0.5003446902615268
106440,0.45974206697593345
106441,0.40815442792213574
106452,0.6435260571794331
106453,0.5169213440169895
106454,0.3508689905429919
106457,0.5552438506270772
106484,0.36455465075911203
106488,0.6285720373590283
106491,0.6073852512458768
106514,0.6601986330896799
106527,0.39877334412382065
106528,0.41851570750066447
106529,0.16206180813343152
106534,0.6737829958946242
106550,0.8670435397172126
106577,0.43913392560674064
106585,0.4600202535524196
106590,0.20543331010250124
106607,0.31826751411079934
106610,0.6013920338611493
106611,0.2753107542337652
106612,0.6303171384014129
106624,0.295930003218568
106631,0.38233504270168905
106647,0.7583833003166837
106660,0.7171581909217075
106674,0.37506766333848857
106687,0.4172105667738332
106712,0.31904019035545006
106713,0.4482418803039362
106717,0.2931884797440455
106720,0.5311018610356082
106721,0.5296398009361313
106724,0.3692597305924323
106735,0.623996934470189
106739,0.5651954724419036
106740,0.5646442386385638
106754,0.564178934786498
106760,0.7838635497689678
106761,0.29728508832611517
106784,0.5840547402756592
106787,0.4667501406331939
106797,0.20256755007652122
106798,0.5759104500431329
106802,0.5003233401408802
106803,0.5206816860093524
106804,0.8227257044408571
106805,0.4618763628795744
106810,0.5966647974098798
106812,0.7166260843154156
106813,0.40059309398373527
106817,0.48170958049246515
106822,0.24726925819832796
106823,0.40616391125214113
106827,0.23651374626812935
106841,0.5743819255698714
106851,0.5013997845934121
106852,0.4983273631358297
106853,0.594540619716317
106854,0.8706416363228583
106861,0.39032858767105594
106873,0.5176412778883067
106877,0.28258004713114554
106878,0.266265049583308
106881,0.6408007532662297
106900,0.18164231009751844
106906,0.3591460135741686
106907,0.5869646706057576
106914,0.6583521946437334
106916,0.3554110452314424
106924,0.155232868128225
106931,0.23125389954216033
106936,0.6453510308163458
106937,0.639615009465992
106938,0.3587139869734332
106939,0.4340332950276401
106943,0.42022168386646164
106944,0.5793604607368483
106967,0.3200962433064702
106980,0.38324429659343046
106986,0.37749803192249426
106987,0.23681149460673642
106990,0.3240897170347371
107013,0.16329820077359725
107023,0.25485615320631333
107033,0.5536940654064356
107037,0.5601517936516304
107048,0.3358552982304202
107071,0.3225800746830571
107081,0.11565769701600902
107113,0.5339557348752335
107130,0.38070962311093215
107131,0.3065505770185996
107145,0.6162423389759463
107156,0.5327460544932117
107219,0.6366497044725783
107222,0.6426236846413805
107223,0.9057055403690147
107232,0.5319716151186222
107245,0.45679757688765493
107246,0.19838738596809954
107247,0.4080860419077346
107256,0.2561344181709588
107259,0.24867215498512082
107260,0.11055058276447743
107279,0.7958944410896338
107280,0.42531567959879907
107281,0.3595695888022892
107285,0.2633330939456554
107329,0.31917583620227585
107337,0.738947694085321
107349,0.3409436556878303
107350,0.27065247580934215
107351,0.2704178590293384
107359,0.7729028371203116
107391,0.6611731906798157
107394,0.25540772370007087
107395,0.2205083478360564
107406,0.2822833518179457
107416,0.5839636928419006
107417,0.30682931210403813
107418,0.4669642214398778
107419,0.40628619983153996
107444,0.16166251637510823
107445,0.4606326550400897
107446,0.5727979803976537
107460,0.5915987795271004
107470,0.2923235515347511
107475,0.5158782938356815
107520,0.3384652863633749
107526,0.5321710065635945
107527,0.15907722848176348
107530,0.12479153355159793
107532,0.542682737979131
107534,0.4805936209387651
107535,0.6277492280164936
107554,0.7774146236241258
107556,0.22948772486621638
107559,0.6572632970525704
107561,0.3474483768614427
107564,0.685279807705431
107566,0.3095326290851363
107571,0.4447942359082232
107590,0.5905598952733416
107602,0.6497611114208648
107625,0.42911107613912747
107626,0.8831738583010781
107635,0.14132125955347394
107636,0.40837564246777536
107645,0.5033653501942946
107652,0.8574027854258506
107655,0.18746334457991895
107668,0.30319170826047687
107670,0.3284145801238919
107677,0.12949841522514768
107680,0.6272159310594586
107683,0.758302349241098
107684,0.2457162527638714
107691,0.4321429529091381
107692,0.4778909334831137
107703,0.2992760829453701
107709,0.18496891352439107
107710,0.4412790189033807
107721,0.7991454839487346
107725,0.5856047663945921
107727,0.533419867356707
107739,0.23892892585498518
107740,0.5224935791945856
107741,0.35163024864930914
107747,0.2654225325924269
107765,0.868016442713439
107768,0.25209586921103294
107775,0.7226752266658074
107782,0.8366706652533602
107790,0.4860303245658397
107801,0.4724233444349058
107807,0.20388698470247987
107811,0.5681721845447844
107817,0.4458941959517389
107826,0.3304192573139618
107838,0.41920480757377254
107839,0.4303143550553698
107843,0.5191167659897719
107847,0.5960555254274476
107849,0.7722782160378567
107850,0.48898120873314105
107867,0.4852492497233249
107871,0.5673818355130373
107908,0.3038567689879321
107913,0.6375984678209284
107927,0.3943247330835459
107931,0.38515348148766526
107955,0.1549648948858118
107962,0.6385895848929117
107977,0.4220704399481999
107978,0.5766216463941174
107993,0.3310636366532377
108010,0.6960145210009584
108016,0.3148190737184805
108018,0.8937724263933127
108027,0.752979485217039
108045,0.5666832181901205
108069,0.6514467444175042
108082,0.3070445650615338
108089,0.3463851582588776
108092,0.317681180916297
108106,0.31965469517083756
108112,0.4287649765545334
108120,0.6390140355967978
108122,0.7263739815150722
108135,0.6257572532169071
108170,0.19390059153893605
108171,0.41832070826692436
108177,0.303495887350112
108180,0.5510709984192008
108183,0.275608879084998
108184,0.37014359644760814
108185,0.42149129407174535
108192,0.46047162010411063
108195,0.7872210195881016
108196,0.5348746129811663
108218,0.2988211046993994
108219,0.6640981324441008
108243,0.4766688348587461
108249,0.2513160512851514
108251,0.13396761053178413
108274,0.26823502384363757
108280,0.913371868064217
108289,0.3332544023697684
108292,0.34946512384164147
108295,0.33885170557344463
108327,0.15738877053561015
108332,0.4473526499414251
